Method Name,Flow ID,Flow Name,Category,Subcategory,Unit,Impact Factor
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1864,"PAH, polycyclic aromatic hydrocarbons",air,lower stratosphere + upper troposphere,kilogram,1.05e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3256,"PAH, polycyclic aromatic hydrocarbons",water,,kilogram,0.000255
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3254,"PAH, polycyclic aromatic hydrocarbons",water,ocean,kilogram,5.32e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3728,"PAH, polycyclic aromatic hydrocarbons",soil,,kilogram,2.45e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3255,"PAH, polycyclic aromatic hydrocarbons",water,surface water,kilogram,0.000255
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3252,"PAH, polycyclic aromatic hydrocarbons",water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3253,"PAH, polycyclic aromatic hydrocarbons",water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",608,Parathion,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3831,Phenanthrene,air,,kilogram,3.43e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3866,Phenanthrene,water,surface water,kilogram,3.4e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1889,Phenol,air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1886,Phenol,air,non-urban air or from high stacks,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1887,Phenol,air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",621,Phenol,air,urban air close to ground,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1888,Phenol,air,lower stratosphere + upper troposphere,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3274,Phenol,water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3272,Phenol,water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3273,Phenol,water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3270,Phenol,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3271,Phenol,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1893,"Phenol, 2,4-dichloro",air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1890,"Phenol, 2,4-dichloro",air,non-urban air or from high stacks,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1891,"Phenol, 2,4-dichloro",air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",622,"Phenol, 2,4-dichloro",air,urban air close to ground,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1892,"Phenol, 2,4-dichloro",air,lower stratosphere + upper troposphere,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1897,"Phenol, pentachloro-",air,,kilogram,8.34e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1894,"Phenol, pentachloro-",air,non-urban air or from high stacks,kilogram,8.14e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1895,"Phenol, pentachloro-",air,"low population density, long-term",kilogram,8.14e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",623,"Phenol, pentachloro-",air,urban air close to ground,kilogram,8.53e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1896,"Phenol, pentachloro-",air,lower stratosphere + upper troposphere,kilogram,8.14e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3845,"Phenol, pentachloro-",soil,,kilogram,7.3e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4189,"Phenol, pentachloro-",soil,agricultural,kilogram,1.45e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3287,"Phthalate, butyl-benzyl-",water,,kilogram,5e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3285,"Phthalate, butyl-benzyl-",water,ocean,kilogram,3.58e-10
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3286,"Phthalate, butyl-benzyl-",water,surface water,kilogram,5e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",633,"Phthalate, butyl-benzyl-",water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3284,"Phthalate, butyl-benzyl-",water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3299,"Phthalate, dioctyl-",water,,kilogram,8.32e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3297,"Phthalate, dioctyl-",water,ocean,kilogram,3.61e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3298,"Phthalate, dioctyl-",water,surface water,kilogram,8.32e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",636,"Phthalate, dioctyl-",water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3296,"Phthalate, dioctyl-",water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",637,Picloram,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",639,Piperonyl butoxide,soil,agricultural,kilogram,4.09e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1937,Polychlorinated biphenyls,air,,kilogram,5.83e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1934,Polychlorinated biphenyls,air,non-urban air or from high stacks,kilogram,5.54e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1935,Polychlorinated biphenyls,air,"low population density, long-term",kilogram,5.54e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",646,Polychlorinated biphenyls,air,urban air close to ground,kilogram,6.12e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1936,Polychlorinated biphenyls,air,lower stratosphere + upper troposphere,kilogram,5.54e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3835,Polychlorinated biphenyls,water,,kilogram,0.00265
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",654,Prochloraz,soil,agricultural,kilogram,1.02e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",660,Pronamide,soil,agricultural,kilogram,1.58e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4160,Propham,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1985,Propylene oxide,air,,kilogram,2.22e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1982,Propylene oxide,air,non-urban air or from high stacks,kilogram,7.63e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1983,Propylene oxide,air,"low population density, long-term",kilogram,7.63e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",673,Propylene oxide,air,urban air close to ground,kilogram,3.67e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",1984,Propylene oxide,air,lower stratosphere + upper troposphere,kilogram,7.63e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3353,Propylene oxide,water,,kilogram,3.87e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3351,Propylene oxide,water,ocean,kilogram,4.93e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3352,Propylene oxide,water,surface water,kilogram,3.87e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3349,Propylene oxide,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3350,Propylene oxide,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3832,Pyrene,air,,kilogram,3.35e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3867,Pyrene,water,surface water,kilogram,4.02e-05
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",691,Quintozene,soil,agricultural,kilogram,2.61e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3747,Rotenone,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2029,Selenium,air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2026,Selenium,air,non-urban air or from high stacks,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2027,Selenium,air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",715,Selenium,air,urban air close to ground,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2028,Selenium,air,lower stratosphere + upper troposphere,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3408,Selenium,water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3406,Selenium,water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2375,Selenium,soil,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2372,Selenium,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3407,Selenium,water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2374,Selenium,soil,industrial,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3404,Selenium,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3405,Selenium,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",730,Simazine,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2089,Styrene,air,,kilogram,5.11e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2086,Styrene,air,non-urban air or from high stacks,kilogram,1.61e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2087,Styrene,air,"low population density, long-term",kilogram,1.61e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",752,Styrene,air,urban air close to ground,kilogram,1.01e-06
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2088,Styrene,air,lower stratosphere + upper troposphere,kilogram,1.61e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3464,Styrene,water,,kilogram,1.26e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3462,Styrene,water,ocean,kilogram,1.44e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3463,Styrene,water,surface water,kilogram,1.26e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3460,Styrene,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3461,Styrene,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4395,Thiabendazole,air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4394,Thiabendazole,air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4178,Thiabendazole,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4403,Thiabendazole,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4385,Thiram,air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4374,Thiram,air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",793,Thiram,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4397,Thiram,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2157,Tin,air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2154,Tin,air,non-urban air or from high stacks,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2155,Tin,air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",799,Tin,air,urban air close to ground,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2156,Tin,air,lower stratosphere + upper troposphere,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2403,Tin,soil,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2400,Tin,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2402,Tin,soil,industrial,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3547,"Tin, ion",water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3545,"Tin, ion",water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3546,"Tin, ion",water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",801,"Tin, ion",water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3544,"Tin, ion",water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2165,Toluene,air,,kilogram,4.57e-12
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2162,Toluene,air,non-urban air or from high stacks,kilogram,4.59e-12
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2163,Toluene,air,"low population density, long-term",kilogram,4.59e-12
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",807,Toluene,air,urban air close to ground,kilogram,4.55e-12
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2164,Toluene,air,lower stratosphere + upper troposphere,kilogram,4.59e-12
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3560,Toluene,water,,kilogram,3.26e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3558,Toluene,water,ocean,kilogram,2.15e-11
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3559,Toluene,water,surface water,kilogram,3.26e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3556,Toluene,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3557,Toluene,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3569,Tributyltin compounds,water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3567,Tributyltin compounds,water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3568,Tributyltin compounds,water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",936,Tributyltin compounds,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3566,Tributyltin compounds,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",937,Trichlorfon,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4018,Trichloroethylene,air,,kilogram,2.75e-08
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3578,Triethylene glycol,water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3576,Triethylene glycol,water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3577,Triethylene glycol,water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",941,Triethylene glycol,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3575,Triethylene glycol,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3687,Trifluralin,air,non-urban air or from high stacks,kilogram,1.04e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",943,Trifluralin,soil,agricultural,kilogram,3.46e-07
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",4367,Trifluralin,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3612,Urea,water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3610,Urea,water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3611,Urea,water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",954,Urea,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3609,Urea,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2237,Xylene,air,,kilogram,4.71e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2234,Xylene,air,non-urban air or from high stacks,kilogram,4.45e-10
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2235,Xylene,air,"low population density, long-term",kilogram,4.45e-10
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",984,Xylene,air,urban air close to ground,kilogram,8.97e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2236,Xylene,air,lower stratosphere + upper troposphere,kilogram,4.45e-10
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3625,Xylene,water,,kilogram,3.8e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3623,Xylene,water,ocean,kilogram,7.53e-11
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3624,Xylene,water,surface water,kilogram,3.8e-09
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3621,Xylene,water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3622,Xylene,water,"ground-, long-term",kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2241,Zinc,air,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2238,Zinc,air,non-urban air or from high stacks,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2239,Zinc,air,"low population density, long-term",kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",986,Zinc,air,urban air close to ground,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2240,Zinc,air,lower stratosphere + upper troposphere,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2419,Zinc,soil,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2416,Zinc,soil,agricultural,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",2418,Zinc,soil,industrial,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3633,"Zinc, ion",water,,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3631,"Zinc, ion",water,ocean,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3632,"Zinc, ion",water,surface water,kilogram,0.0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",988,"Zinc, ion",water,ground-,kilogram,0
"('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer')",3630,"Zinc, ion",water,"ground-, long-term",kilogram,0
