Method Name,Type,Category,Flow ID,Flow Name,Category.1,Subcategory,Unit,Impact Factor
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),807,Toluene,air,urban air close to ground,kilogram,0.173921194334903
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2164,Toluene,air,lower stratosphere + upper troposphere,kilogram,0.176902466694168
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3560,Toluene,water,,kilogram,26.2754535594018
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3558,Toluene,water,ocean,kilogram,0.047293464942052
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3559,Toluene,water,surface water,kilogram,52.5036136538616
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3556,Toluene,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3557,Toluene,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2169,"Toluene, 2-chloro",air,,kilogram,1.23964364041461
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2166,"Toluene, 2-chloro",air,non-urban air or from high stacks,kilogram,1.24147711660518
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2167,"Toluene, 2-chloro",air,"low population density, long-term",kilogram,1.24147711660518
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),808,"Toluene, 2-chloro",air,urban air close to ground,kilogram,1.23781016422404
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2168,"Toluene, 2-chloro",air,lower stratosphere + upper troposphere,kilogram,1.24147711660518
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3565,"Toluene, 2-chloro",water,,kilogram,91.1159615256267
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3563,"Toluene, 2-chloro",water,ocean,kilogram,0.532244556908165
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3564,"Toluene, 2-chloro",water,surface water,kilogram,181.699678494345
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3561,"Toluene, 2-chloro",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3562,"Toluene, 2-chloro",water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),810,Tralomethrin,soil,agricultural,kilogram,161.292464138689
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),931,Triadimenol,soil,agricultural,kilogram,577.289559305439
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4415,Triallate,air,,kilogram,1157.82572017763
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4417,Triallate,air,"low population density, long-term",kilogram,1165.60675028308
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4412,Triallate,soil,agricultural,kilogram,538.41331957929
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4408,Triallate,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),932,Triasulfuron,soil,agricultural,kilogram,5588.79144405699
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),933,Tribenuron,soil,agricultural,kilogram,71.9651724388142
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4361,Tribenuron-methyl,air,,kilogram,222.165360247159
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4352,Tribenuron-methyl,air,"low population density, long-term",kilogram,182.480348185774
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),934,Tribenuron-methyl,soil,agricultural,kilogram,71.9651724388142
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4387,Tribenuron-methyl,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),935,Tribufos,soil,agricultural,kilogram,169.097261910377
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3569,Tributyltin compounds,water,,kilogram,933545.500527407
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3567,Tributyltin compounds,water,ocean,kilogram,7.19330820492861
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3568,Tributyltin compounds,water,surface water,kilogram,1867083.80774661
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),936,Tributyltin compounds,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3566,Tributyltin compounds,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),937,Trichlorfon,soil,agricultural,kilogram,37978.3420678961
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4018,Trichloroethylene,air,,kilogram,0.191462095186773
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),939,Triclopyr,soil,agricultural,kilogram,1278.93348163729
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),940,Tridemorph,soil,agricultural,kilogram,141.934621932381
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4406,Triethylammonium,water,,kilogram,816.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3578,Triethylene glycol,water,,kilogram,0.219320305556303
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3576,Triethylene glycol,water,ocean,kilogram,6.11713670364675e-08
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3577,Triethylene glycol,water,surface water,kilogram,0.438640549941239
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),941,Triethylene glycol,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3575,Triethylene glycol,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4182,Triflumizole,soil,agricultural,kilogram,9868.58074232434
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4183,Triflumuron,soil,agricultural,kilogram,44119.3243347807
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3687,Trifluralin,air,non-urban air or from high stacks,kilogram,5885.68076988506
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),943,Trifluralin,soil,agricultural,kilogram,2013.96353700989
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4367,Trifluralin,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),944,Triflusulfuron-methyl,soil,agricultural,kilogram,3417.86202197734
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3753,Triforine,soil,agricultural,kilogram,677.489299748602
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2177,Trimethylamine,air,,kilogram,16.8996759063146
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2174,Trimethylamine,air,non-urban air or from high stacks,kilogram,11.3713145462457
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2175,Trimethylamine,air,"low population density, long-term",kilogram,11.3713145462457
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),945,Trimethylamine,air,urban air close to ground,kilogram,22.4280372663836
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2176,Trimethylamine,air,lower stratosphere + upper troposphere,kilogram,11.3713145462457
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3583,Trimethylamine,water,,kilogram,40.3393507798227
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3581,Trimethylamine,water,ocean,kilogram,0.0196804317037949
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3582,Trimethylamine,water,surface water,kilogram,80.6590211279416
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3579,Trimethylamine,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3580,Trimethylamine,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),946,Trinexapac-ethyl,soil,agricultural,kilogram,181.287762205318
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3612,Urea,water,,kilogram,5.79870365658411
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3610,Urea,water,ocean,kilogram,1.47201230047165e-08
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3611,Urea,water,surface water,kilogram,11.5974072984481
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),954,Urea,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3609,Urea,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4185,Vamidothion,soil,agricultural,kilogram,1.51688978488724
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2205,Vanadium,air,,kilogram,206098.953016907
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2202,Vanadium,air,non-urban air or from high stacks,kilogram,199310.38176929
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2203,Vanadium,air,"low population density, long-term",kilogram,199310.38176929
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),955,Vanadium,air,urban air close to ground,kilogram,212887.524264523
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2204,Vanadium,air,lower stratosphere + upper troposphere,kilogram,199310.38176929
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2415,Vanadium,soil,,kilogram,815915.371706616
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2412,Vanadium,soil,agricultural,kilogram,815915.371706616
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2414,Vanadium,soil,industrial,kilogram,815915.371706616
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3616,"Vanadium, ion",water,,kilogram,113000.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3614,"Vanadium, ion",water,ocean,kilogram,1e-15
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3615,"Vanadium, ion",water,surface water,kilogram,113000.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),956,"Vanadium, ion",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3613,"Vanadium, ion",water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),958,Vinclozolin,soil,agricultural,kilogram,637.100600284821
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2237,Xylene,air,,kilogram,0.231143863031
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2234,Xylene,air,non-urban air or from high stacks,kilogram,0.235965426775911
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2235,Xylene,air,"low population density, long-term",kilogram,0.235965426775911
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),984,Xylene,air,urban air close to ground,kilogram,0.226322299286088
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2236,Xylene,air,lower stratosphere + upper troposphere,kilogram,0.235965426775911
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3625,Xylene,water,,kilogram,36.7222601565834
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3623,Xylene,water,ocean,kilogram,0.0609028530626301
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3624,Xylene,water,surface water,kilogram,73.3836174601042
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3621,Xylene,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3622,Xylene,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3713,Zeta-cypermethrin,air,non-urban air or from high stacks,kilogram,8069571.48257354
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3690,Zeta-cypermethrin,soil,agricultural,kilogram,75008.5321940927
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2241,Zinc,air,,kilogram,305819.577542879
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2238,Zinc,air,non-urban air or from high stacks,kilogram,296000.901007724
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2239,Zinc,air,"low population density, long-term",kilogram,296000.901007724
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),986,Zinc,air,urban air close to ground,kilogram,315638.254078034
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2240,Zinc,air,lower stratosphere + upper troposphere,kilogram,296000.901007724
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2419,Zinc,soil,,kilogram,1220169.32385069
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2416,Zinc,soil,agricultural,kilogram,1220169.32385069
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2418,Zinc,soil,industrial,kilogram,1220169.32385069
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3633,"Zinc, ion",water,,kilogram,898116.868097678
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3631,"Zinc, ion",water,ocean,kilogram,1.76592909897431e-15
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3632,"Zinc, ion",water,surface water,kilogram,1796233.73619536
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),988,"Zinc, ion",water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3630,"Zinc, ion",water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4186,Zineb,soil,agricultural,kilogram,987.060391273102
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4187,Ziram,soil,agricultural,kilogram,3871.1217254959
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1809,m-Xylene,air,,kilogram,0.492534895695484
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1806,m-Xylene,air,non-urban air or from high stacks,kilogram,0.510253503580238
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1807,m-Xylene,air,"low population density, long-term",kilogram,0.510253503580238
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),508,m-Xylene,air,urban air close to ground,kilogram,0.47481628781073
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1808,m-Xylene,air,lower stratosphere + upper troposphere,kilogram,0.510253503580238
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3200,m-Xylene,water,,kilogram,137.595891566916
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3198,m-Xylene,water,ocean,kilogram,0.133120884171888
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3199,m-Xylene,water,surface water,kilogram,275.058662249661
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3196,m-Xylene,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3197,m-Xylene,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3241,o-Dichlorobenzene,water,,kilogram,299.023749945934
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3239,o-Dichlorobenzene,water,ocean,kilogram,3.48193594180819
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3240,o-Dichlorobenzene,water,surface water,kilogram,594.565563950061
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),591,o-Dichlorobenzene,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3238,o-Dichlorobenzene,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1853,o-Nitrotoluene,air,,kilogram,88.2448560939726
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1850,o-Nitrotoluene,air,non-urban air or from high stacks,kilogram,87.7649897221501
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1851,o-Nitrotoluene,air,"low population density, long-term",kilogram,87.7649897221501
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),596,o-Nitrotoluene,air,urban air close to ground,kilogram,88.7247224657951
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1852,o-Nitrotoluene,air,lower stratosphere + upper troposphere,kilogram,87.7649897221501
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1857,o-Xylene,air,,kilogram,0.659005121258441
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1854,o-Xylene,air,non-urban air or from high stacks,kilogram,0.672751690856721
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1855,o-Xylene,air,"low population density, long-term",kilogram,0.672751690856721
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),602,o-Xylene,air,urban air close to ground,kilogram,0.64525855166016
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),1856,o-Xylene,air,lower stratosphere + upper troposphere,kilogram,0.672751690856721
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3251,o-Xylene,water,,kilogram,104.697382790248
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3249,o-Xylene,water,ocean,kilogram,0.173637714370729
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3250,o-Xylene,water,surface water,kilogram,209.221127866126
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3247,o-Xylene,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3248,o-Xylene,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2109,t-Butyl methyl ether,air,,kilogram,0.232163809045694
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2106,t-Butyl methyl ether,air,non-urban air or from high stacks,kilogram,0.233211613536361
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2107,t-Butyl methyl ether,air,"low population density, long-term",kilogram,0.233211613536361
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),769,t-Butyl methyl ether,air,urban air close to ground,kilogram,0.231116004555027
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2108,t-Butyl methyl ether,air,lower stratosphere + upper troposphere,kilogram,0.233211613536361
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3491,t-Butyl methyl ether,water,,kilogram,3.95708832453978
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3489,t-Butyl methyl ether,water,ocean,kilogram,0.048204007461213
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3490,t-Butyl methyl ether,water,surface water,kilogram,7.86597264161835
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3487,t-Butyl methyl ether,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3488,t-Butyl methyl ether,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2113,t-Butylamine,air,,kilogram,77.6761544464786
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2110,t-Butylamine,air,non-urban air or from high stacks,kilogram,53.7731513801634
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2111,t-Butylamine,air,"low population density, long-term",kilogram,53.7731513801634
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),770,t-Butylamine,air,urban air close to ground,kilogram,101.579157512794
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2112,t-Butylamine,air,lower stratosphere + upper troposphere,kilogram,53.7731513801634
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3496,t-Butylamine,water,,kilogram,167.382554101341
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3494,t-Butylamine,water,ocean,kilogram,0.0114876360187806
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3495,t-Butylamine,water,surface water,kilogram,334.753620566663
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3492,t-Butylamine,water,ground-,kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),3493,t-Butylamine,water,"ground-, long-term",kilogram,0.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),768,tau-Fluvalinate,soil,agricultural,kilogram,21.5577662813522
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2255,Aluminium,soil,forestry,kilogram,10740234.6401629
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2259,Antimony,soil,forestry,kilogram,48100.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2263,Arsenic,soil,forestry,kilogram,14700.0
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2267,Barium,soil,forestry,kilogram,187874.048315682
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2271,Beryllium,soil,forestry,kilogram,213337.873171625
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2283,Cadmium,soil,forestry,kilogram,15083702.6313415
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2297,Chromium,soil,forestry,kilogram,129649.69370791
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2301,Chromium VI,soil,forestry,kilogram,803054.879715226
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2309,Copper,soil,forestry,kilogram,871527.141923978
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),4011,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",soil,forestry,kilogram,3134467.97554893
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2324,Iron,soil,forestry,kilogram,5487475.42830857
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2328,Lead,soil,forestry,kilogram,110506.724113543
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2336,Manganese,soil,forestry,kilogram,131315.670540152
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2340,Mercury,soil,forestry,kilogram,373043.307767893
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2344,Molybdenum,soil,forestry,kilogram,538.467191826837
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2348,Nickel,soil,forestry,kilogram,1294603.34258076
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2373,Selenium,soil,forestry,kilogram,90095.1071574308
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2381,Silver,soil,forestry,kilogram,2871826.40276117
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2389,Strontium,soil,forestry,kilogram,1025697.01282828
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2397,Thallium,soil,forestry,kilogram,234646.002919776
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2401,Tin,soil,forestry,kilogram,45095.046657417
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2413,Vanadium,soil,forestry,kilogram,815915.371706616
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Freshwater ecotoxicity'),2417,Zinc,soil,forestry,kilogram,1220169.32385069
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer'),1277,Chloroform,air,,kilogram,9.29326080511883e-08
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer'),146,Chloroform,air,urban air close to ground,kilogram,9.29150509595063e-08
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer'),1274,Chloroform,air,non-urban air or from high stacks,kilogram,9.29501651428703e-08
('IMPACT World+ Midpoint 2.0', 'Midpoint', 'Human toxicity cancer'),1276,Chloroform,air,lower stratosphere + upper troposphere,kilogram,9.29501651428703e-08
